time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
1071.00,1.79,10.31,0.80,3.80,5.62,-0.20,28.97,9.35,-3.70,-1.00
1084.00,1.33,8.56,6.54,3.35,6.46,0.59,28.97,9.35,-3.70,-1.00
1141.00,1.06,7.06,11.19,1.95,3.78,-0.80,28.97,9.35,-3.70,-1.00
1153.00,1.06,7.06,11.19,1.95,3.78,-0.80,28.97,9.35,-3.70,-1.00
1209.00,-1.10,6.40,0.55,-0.78,2.55,-2.22,15.19,13.08,13.09,-1.00
1221.00,-5.01,2.12,15.48,0.25,4.20,-2.27,15.19,13.08,13.09,-1.00
1278.00,-1.44,8.86,-1.03,0.50,2.06,-2.63,15.19,13.08,13.09,-1.00
1291.00,-1.44,8.86,-1.03,0.50,2.06,-2.63,15.19,13.08,13.09,-1.00
1347.00,-3.36,8.62,17.67,1.44,3.86,-1.03,-2.95,11.22,17.04,-1.00
1405.00,-3.99,5.24,8.93,0.96,0.81,0.19,-2.95,11.22,17.04,-1.00
1417.00,-3.85,6.97,7.37,0.63,0.21,0.12,-2.95,11.22,17.04,-1.00
1473.00,-4.35,8.72,8.21,0.14,-1.20,0.92,-5.31,15.89,13.58,-1.00
1486.00,-3.93,9.33,7.17,-0.04,-1.48,1.51,-5.31,15.89,13.58,-1.00
1543.00,-4.38,6.40,15.42,-0.88,-3.88,2.64,-5.31,15.89,13.58,-1.00
1556.00,-7.87,-0.10,4.95,-2.15,-5.76,2.27,-5.31,15.89,13.58,-1.00
1612.00,2.14,9.41,10.15,-1.56,-3.93,-0.80,6.30,13.64,13.25,-1.00
1625.00,-0.44,8.77,8.58,-1.32,-4.28,-0.71,6.30,13.64,13.25,-1.00
1682.00,-0.21,10.62,5.14,-2.41,-5.18,-0.94,6.30,13.64,13.25,-1.00
1694.00,0.64,9.31,6.83,-2.26,-4.62,0.06,16.28,20.18,11.11,-1.00
1750.00,2.24,2.20,14.55,-1.48,-5.15,0.80,16.28,20.18,11.11,-1.00
1762.00,0.52,2.23,11.17,-3.10,-6.59,-0.43,16.28,20.18,11.11,-1.00
1819.00,3.91,7.78,6.12,-2.25,-6.45,-1.41,19.90,14.95,6.83,-1.00
1832.00,3.91,7.78,6.12,-2.25,-6.45,-1.41,19.90,14.95,6.83,-1.00
1888.00,0.02,7.55,1.53,-3.17,-8.61,-1.21,19.90,14.95,6.83,-1.00
1901.00,0.85,10.00,-1.98,-2.53,-8.90,-0.67,19.90,14.95,6.83,-1.00
1958.00,-4.39,4.80,-3.72,-5.41,-10.37,-0.80,24.98,14.20,-5.68,-1.00
1971.00,-4.39,4.80,-3.72,-5.41,-10.37,-0.80,24.98,14.20,-5.68,-1.00
2027.00,-0.85,9.76,-14.10,-3.79,-7.42,0.03,24.98,14.20,-5.68,-1.00
2040.00,-0.63,9.27,-16.06,-3.70,-5.99,0.27,24.98,14.20,-5.68,-1.00
2097.00,0.96,8.53,-4.60,-0.70,-1.54,0.65,17.36,15.70,-10.29,-1.00
2110.00,0.96,8.53,-4.60,-0.70,-1.54,0.65,17.36,15.70,-10.29,-1.00
2166.00,-0.77,9.23,-4.30,-2.37,-2.96,0.82,17.36,15.70,-10.29,-1.00
2178.00,0.43,11.07,-3.03,-3.22,-3.57,0.84,17.36,15.70,-10.29,-1.00
2234.00,-0.59,8.43,-5.30,-3.47,-3.66,-0.04,17.00,16.45,-9.63,-1.00
2290.00,-0.38,12.26,-4.95,-3.37,-3.54,-0.29,17.00,16.45,-9.63,-1.00
2303.00,-0.55,9.04,-3.77,-3.39,-3.24,0.13,17.00,16.45,-9.63,-1.00
2359.00,-0.59,13.53,-5.18,-2.01,-2.42,-0.83,15.01,20.74,-4.85,-1.00
2372.00,-0.59,13.53,-5.18,-2.01,-2.42,-0.83,15.01,20.74,-4.85,-1.00
2429.00,-0.28,7.37,1.00,-0.69,-0.23,0.11,15.01,20.74,-4.85,-1.00
2442.00,-0.33,10.27,-0.07,-0.71,-0.63,-0.36,15.01,20.74,-4.85,-1.00
2498.00,-0.79,9.22,-0.19,0.19,0.12,0.06,10.29,22.24,-2.88,-1.00
2511.00,-0.79,9.22,-0.19,0.19,0.12,0.06,10.29,22.24,-2.88,-1.00
2568.00,-0.91,11.18,-1.35,0.87,0.20,0.20,10.29,22.24,-2.88,-1.00
2581.00,-0.30,10.50,-3.55,1.43,0.37,0.44,11.92,22.43,-4.69,-1.00
2637.00,-0.80,11.92,-4.67,2.99,1.72,0.44,11.92,22.43,-4.69,-1.00
2650.00,-0.80,11.92,-4.67,2.99,1.72,0.44,11.92,22.43,-4.69,-1.00
2707.00,-2.50,13.13,-8.99,8.92,5.04,1.69,20.08,16.26,-15.39,-1.00
2719.00,-1.67,9.80,-4.11,9.53,6.03,1.67,20.08,16.26,-15.39,-1.00
2774.00,1.78,5.95,-6.76,6.93,4.81,0.11,20.08,16.26,-15.39,-1.00
2787.00,1.78,5.95,-6.76,6.93,4.81,0.11,20.08,16.26,-15.39,-1.00
2843.00,2.46,0.97,-9.20,8.55,5.65,0.02,30.97,-1.30,-14.40,-1.00
2856.00,3.86,3.12,-1.68,9.74,6.19,-0.95,30.97,-1.30,-14.40,-1.00
2912.00,7.16,2.07,-2.40,7.96,4.00,-0.46,30.97,-1.30,-14.40,-1.00
2925.00,6.32,-3.45,-9.35,8.82,3.67,-0.05,30.97,-1.30,-14.40,-1.00
2982.00,8.31,7.42,4.98,9.15,3.93,-1.23,35.50,-5.60,-4.03,-1.00
2995.00,7.77,0.48,3.09,7.95,3.11,0.24,35.50,-5.60,-4.03,-1.00
3051.00,7.43,1.33,3.90,9.21,3.31,-0.53,35.50,-5.60,-4.03,-1.00
3064.00,7.37,4.81,9.06,8.26,3.00,-0.76,35.50,-5.60,-4.03,-1.00
3121.00,6.81,-0.51,4.43,5.99,1.56,-0.37,35.14,-4.48,1.57,-1.00
3133.00,6.27,1.96,7.86,7.44,1.67,-1.18,35.14,-4.48,1.57,-1.00
3189.00,6.02,7.61,7.42,11.76,0.85,-1.48,35.14,-4.48,1.57,-1.00
3202.00,5.08,6.02,11.46,10.94,-0.03,-1.36,35.14,-4.48,1.57,-1.00
3259.00,1.08,17.23,-11.76,-11.87,-6.81,-5.38,34.23,1.31,-3.87,-1.00
3272.00,1.08,17.23,-11.76,-11.87,-6.81,-5.38,34.23,1.31,-3.87,-1.00
3327.00,2.74,-1.24,11.48,-0.33,1.92,2.27,34.23,1.31,-3.87,-1.00
3385.00,6.00,11.64,2.92,-1.52,0.54,-1.17,29.70,10.09,-0.41,-1.00
3398.00,5.36,11.38,12.80,-3.54,1.33,-0.25,29.70,10.09,-0.41,-1.00
3453.00,5.18,4.56,8.19,-5.80,-1.22,-1.96,29.70,10.09,-0.41,-1.00
3466.00,5.18,4.56,8.19,-5.80,-1.22,-1.96,28.07,10.28,7.99,-1.00
3522.00,2.85,1.76,8.21,-10.37,-3.98,-2.38,28.07,10.28,7.99,-1.00
3535.00,3.44,2.87,2.24,-7.62,-4.10,-3.17,28.07,10.28,7.99,-1.00
3590.00,6.38,0.97,5.82,-2.37,-1.16,-2.44,28.07,10.28,7.99,-1.00
3603.00,6.00,0.13,9.05,-2.32,-0.90,-2.12,25.89,6.92,15.89,-1.00
3659.00,6.10,1.58,-2.29,-2.09,-1.90,-1.79,25.89,6.92,15.89,-1.00
3672.00,6.10,1.58,-2.29,-2.09,-1.90,-1.79,25.89,6.92,15.89,-1.00
3727.00,7.18,-0.03,14.46,2.13,2.14,-0.39,20.99,11.59,18.36,-1.00
3740.00,6.31,2.25,20.52,1.07,0.46,-0.59,20.99,11.59,18.36,-1.00
3796.00,4.13,2.59,-5.95,-3.16,-6.62,-0.69,20.99,11.59,18.36,-1.00
3809.00,4.13,2.59,-5.95,-3.16,-6.62,-0.69,20.99,11.59,18.36,-1.00
3863.00,4.12,-3.57,16.30,1.70,-5.10,2.09,28.97,6.73,10.13,-1.00
3877.00,1.87,-3.97,8.74,-1.69,-8.27,1.02,28.97,6.73,10.13,-1.00
3933.00,2.48,5.23,-20.80,-3.78,-9.83,-3.24,28.97,6.73,10.13,-1.00
3946.00,2.48,5.23,-20.80,-3.78,-9.83,-3.24,28.97,6.73,10.13,-1.00
4001.00,0.55,-2.85,2.45,-0.24,-3.92,-3.81,24.26,10.09,-13.25,-1.00
4014.00,-2.61,4.02,-4.64,-1.87,-6.11,-5.04,24.26,10.09,-13.25,-1.00
4071.00,-0.94,13.01,-11.79,-1.65,-6.17,-3.17,24.26,10.09,-13.25,-1.00
4084.00,-0.82,7.38,-12.69,-1.29,-5.14,-1.43,24.26,10.09,-13.25,-1.00
4140.00,-2.76,3.40,-7.55,0.85,-2.25,-2.37,6.12,19.44,-16.87,-1.00
4153.00,-3.62,7.65,-4.38,1.56,-2.64,-2.80,6.12,19.44,-16.87,-1.00
4210.00,-3.84,5.13,-11.55,0.24,-3.90,-1.17,6.12,19.44,-16.87,-1.00
4266.00,-7.22,3.78,-2.56,1.26,-3.60,-2.10,-8.58,14.77,-18.02,-1.00
4280.00,-9.22,4.07,-4.61,0.27,-4.50,-1.94,-8.58,14.77,-18.02,-1.00
4336.00,-10.83,6.38,-10.28,0.06,-3.17,-0.54,-22.18,15.70,-13.58,-1.00
4350.00,-10.83,6.38,-10.28,0.06,-3.17,-0.54,-22.18,15.70,-13.58,-1.00
4405.00,-9.03,0.57,-2.23,1.23,-0.53,0.11,-22.18,15.70,-13.58,-1.00
4419.00,-9.50,4.54,-7.18,0.75,-1.31,-0.62,-22.18,15.70,-13.58,-1.00
4476.00,-8.01,1.01,-2.52,0.35,0.50,0.69,-23.09,16.63,-12.10,-1.00
4489.00,-8.01,1.01,-2.52,0.35,0.50,0.69,-23.09,16.63,-12.10,-1.00
4545.00,-9.80,0.30,-6.21,0.08,0.02,-0.21,-23.09,16.63,-12.10,-1.00
4558.00,-8.51,6.32,-6.25,0.31,0.26,-0.73,-23.09,16.63,-12.10,-1.00
4615.00,-8.92,4.28,-6.37,-0.51,0.43,1.00,-24.18,14.77,-14.07,-1.00
4628.00,-8.92,4.28,-6.37,-0.51,0.43,1.00,-24.18,14.77,-14.07,-1.00
4684.00,-7.87,2.41,-7.55,-0.78,1.58,0.96,-24.18,14.77,-14.07,-1.00
4697.00,-8.24,5.39,-10.93,-1.24,1.94,0.51,-24.18,14.77,-14.07,-1.00
4753.00,-22.34,9.91,-28.53,-1.29,8.99,4.66,-13.66,16.63,-12.76,-1.00
4810.00,-26.98,-2.74,-10.64,2.18,16.78,4.17,-13.66,16.63,-12.76,-1.00
4824.00,-23.98,-4.48,0.97,3.80,17.36,1.41,-13.66,16.63,-12.76,-1.00
4880.00,3.76,9.36,12.17,1.42,6.73,-4.00,16.46,15.51,-13.09,-1.00
4894.00,5.92,9.61,8.42,-0.70,2.91,-2.84,16.46,15.51,-13.09,-1.00
4949.00,5.40,6.57,-2.80,-3.44,-1.32,-1.20,16.46,15.51,-13.09,-1.00
4963.00,5.81,10.00,-16.84,-5.22,-1.24,-0.99,16.46,15.51,-13.09,-1.00
5019.00,-5.45,8.97,3.63,3.41,10.52,0.58,11.01,22.24,-2.22,-1.00
5033.00,-3.33,9.16,7.28,2.99,9.93,0.39,11.01,22.24,-2.22,-1.00
5088.00,0.68,6.67,8.63,0.64,8.25,0.47,11.01,22.24,-2.22,-1.00
5102.00,0.12,8.83,11.52,-0.00,7.27,0.40,9.20,23.36,2.39,-1.00
5158.00,-0.69,2.34,-3.26,-1.62,4.98,3.47,9.20,23.36,2.39,-1.00
5172.00,-0.69,2.34,-3.26,-1.62,4.98,3.47,9.20,23.36,2.39,-1.00
5227.00,-11.84,-0.24,18.43,3.15,10.58,-2.67,9.56,29.71,10.95,-1.00
5241.00,-6.68,12.73,20.15,-0.16,8.28,-4.91,9.56,29.71,10.95,-1.00
5297.00,-5.23,3.44,9.01,-0.30,3.34,1.09,9.56,29.71,10.95,-1.00
5311.00,-5.23,3.44,9.01,-0.30,3.34,1.09,9.56,29.71,10.95,-1.00
5366.00,-3.98,7.59,7.76,-3.98,0.76,-0.88,-6.94,10.09,2.55,-1.00
5380.00,-4.06,5.67,0.94,-4.18,0.66,-0.02,-6.94,10.09,2.55,-1.00
5436.00,-7.32,0.62,20.75,-1.21,2.68,0.34,-6.94,10.09,2.55,-1.00
5450.00,-7.32,0.62,20.75,-1.21,2.68,0.34,-6.94,10.09,2.55,-1.00
5505.00,-4.47,4.41,1.56,-2.24,-1.34,-0.04,7.02,-9.52,-1.23,-1.00
5519.00,-4.42,2.09,0.55,-1.50,0.04,0.42,7.02,-9.52,-1.23,-1.00
5575.00,-7.21,0.92,15.97,-0.21,3.22,-0.14,7.02,-9.52,-1.23,-1.00
5589.00,-7.21,0.92,15.97,-0.21,3.22,-0.14,7.02,-9.52,-1.23,-1.00
5644.00,-7.43,-1.26,5.34,-0.98,-0.66,-0.61,30.97,-18.49,10.62,-1.00
5658.00,-7.48,1.24,2.50,-1.28,-0.35,-1.28,30.97,-18.49,10.62,-1.00
5714.00,-9.85,7.52,17.65,0.89,0.33,0.83,30.97,-18.49,10.62,-1.00
5728.00,-9.85,7.52,17.65,0.89,0.33,0.83,30.97,-18.49,10.62,-1.00
5784.00,-13.19,2.97,9.83,0.44,-6.54,5.46,21.72,-4.10,14.08,-1.00
5798.00,-11.69,-2.45,6.21,-0.04,-6.69,5.44,21.72,-4.10,14.08,-1.00
5853.00,-5.05,-0.06,13.11,1.43,-5.95,0.16,15.19,9.35,24.61,-1.00
5911.00,-5.98,12.52,7.67,0.19,-7.97,1.46,15.19,9.35,24.61,-1.00
5924.00,-1.19,15.23,0.09,-0.46,-8.26,3.75,15.19,9.35,24.61,-1.00
5979.00,0.86,-15.34,-4.86,4.55,0.03,8.27,34.05,-7.84,5.52,-1.00
5993.00,3.19,-17.68,3.78,2.66,2.94,4.34,34.05,-7.84,5.52,-1.00
6049.00,5.21,3.43,10.21,-1.57,2.70,-2.87,34.05,-7.84,5.52,-1.00
6063.00,5.32,7.41,10.40,-3.96,1.90,-2.41,34.05,-7.84,5.52,-1.00
6118.00,6.43,-6.50,15.23,-3.64,-0.16,0.09,31.88,-10.08,17.04,-1.00
6132.00,3.28,-5.11,11.68,-4.43,-1.54,-1.37,31.88,-10.08,17.04,-1.00
6188.00,4.68,2.72,8.91,-3.22,-2.47,-2.03,31.88,-10.08,17.04,-1.00
6202.00,5.72,2.08,8.33,-3.17,-2.77,-1.06,31.88,-10.08,17.04,-1.00
6257.00,3.77,1.27,4.50,-4.19,-5.03,0.57,33.87,-12.89,7.33,-1.00
6271.00,3.77,1.27,4.50,-4.19,-5.03,0.57,33.87,-12.89,7.33,-1.00
6327.00,5.20,-3.14,0.19,-5.65,-4.99,2.46,33.87,-12.89,7.33,-1.00
6341.00,5.18,-7.07,-3.72,-3.65,-4.99,2.90,33.87,-12.89,7.33,-1.00
6396.00,3.39,-8.81,-8.87,-2.30,-4.45,1.80,32.06,-19.99,-13.09,-1.00
6410.00,3.39,-8.81,-8.87,-2.30,-4.45,1.80,32.06,-19.99,-13.09,-1.00
6466.00,1.86,-6.51,-16.51,-1.02,-2.52,1.18,32.06,-19.99,-13.09,-1.00
6480.00,1.84,-5.27,-16.38,-0.03,-0.77,1.16,22.26,-21.48,-23.62,-1.00
6535.00,2.58,-2.22,-2.27,1.22,2.19,2.37,22.26,-21.48,-23.62,-1.00
6549.00,2.58,-2.22,-2.27,1.22,2.19,2.37,22.26,-21.48,-23.62,-1.00
6605.00,1.69,-14.86,-2.38,2.82,1.51,4.24,22.26,-21.48,-23.62,-1.00
6661.00,2.93,-15.39,0.14,-1.18,1.00,-4.24,23.35,-33.06,-17.69,-1.00
6675.00,2.74,0.06,-1.00,-3.92,0.47,-6.11,23.35,-33.06,-17.69,-1.00
6731.00,5.94,10.08,-2.96,-4.38,-1.28,-1.44,23.35,-33.06,-17.69,-1.00
6745.00,4.56,3.57,-6.35,-3.00,-2.13,1.73,24.08,-18.12,-21.32,-1.00
6800.00,-0.19,-12.21,-11.94,-2.63,-1.88,2.24,24.08,-18.12,-21.32,-1.00
6814.00,-1.37,-7.98,-11.32,-2.38,-0.90,0.53,24.08,-18.12,-21.32,-1.00
6870.00,-0.50,-2.82,-10.36,-1.42,-0.44,-0.30,16.64,-15.31,-27.08,-1.00
6884.00,0.33,-4.80,-12.85,-1.02,-0.22,0.31,16.64,-15.31,-27.08,-1.00
6939.00,2.36,3.04,-5.61,-0.54,0.60,-0.76,16.64,-15.31,-27.08,-1.00
6953.00,2.30,8.62,-7.05,-0.35,-0.04,0.01,16.64,-15.31,-27.08,-1.00
7009.00,-3.47,5.65,-9.25,-0.07,-0.27,5.17,17.55,-15.13,-26.91,-1.00
7023.00,-6.03,-0.42,-7.42,-1.13,-0.09,7.16,17.55,-15.13,-26.91,-1.00
7078.00,-5.04,-2.43,-4.80,0.08,-1.58,5.35,17.55,-15.13,-26.91,-1.00
7136.00,-8.10,-8.23,-12.67,-0.87,-3.64,4.10,21.17,-25.96,-24.94,-1.00
7150.00,-8.10,-8.23,-12.67,-0.87,-3.64,4.10,21.17,-25.96,-24.94,-1.00
7205.00,-4.16,0.68,-9.08,-0.37,-0.66,0.97,21.17,-25.96,-24.94,-1.00
7219.00,-5.32,1.82,-4.99,-0.38,-0.72,1.53,21.17,-25.96,-24.94,-1.00
7275.00,-6.47,-3.45,-13.02,-1.08,-1.10,1.08,-4.59,-37.92,-48.64,-1.00
7289.00,-6.47,-3.45,-13.02,-1.08,-1.10,1.08,-4.59,-37.92,-48.64,-1.00
7344.00,-3.80,-2.76,-11.87,-0.65,0.56,0.58,-4.59,-37.92,-48.64,-1.00
7358.00,-4.30,-3.20,-11.64,-0.78,0.96,0.15,-4.59,-37.92,-48.64,-1.00
7414.00,-6.03,-5.12,-13.58,-1.22,2.84,-0.88,-12.20,-29.33,-49.63,-1.00
7471.00,-10.63,-8.98,-13.93,-1.36,4.74,-3.67,-12.20,-29.33,-49.63,-1.00
7485.00,-14.41,-6.70,-11.36,-1.12,5.90,-5.68,-12.20,-29.33,-49.63,-1.00
7541.00,-10.19,3.57,-4.59,2.39,5.14,-8.41,17.91,-12.51,-26.91,-1.00
7554.00,-7.15,3.10,-7.32,2.38,3.76,-7.73,17.91,-12.51,-26.91,-1.00
7609.00,-3.43,1.56,-7.94,4.19,1.81,-6.86,17.91,-12.51,-26.91,-1.00
7622.00,-3.41,0.96,-8.59,4.16,0.93,-6.66,19.18,-7.84,-24.44,-1.00
7678.00,1.76,6.77,-12.36,0.77,0.81,-5.83,19.18,-7.84,-24.44,-1.00
7692.00,2.55,8.29,-8.96,-0.94,1.34,-4.38,19.18,-7.84,-24.44,-1.00
7747.00,4.03,-2.36,-12.19,-2.01,1.19,-1.25,19.18,-7.84,-24.44,-1.00
7761.00,1.84,-7.83,-16.64,-1.64,1.72,-1.43,19.18,-7.84,-24.44,-1.00
7817.00,-7.33,-1.49,-15.34,0.74,6.35,-6.83,19.18,-7.84,-24.44,-1.00
7831.00,-9.60,1.39,-11.89,0.21,8.07,-7.87,19.18,-7.84,-24.44,-1.00
7886.00,-13.87,5.19,-5.16,-2.54,10.87,-8.09,14.64,18.13,-10.78,-1.00
7944.00,-19.52,9.26,7.92,-3.57,12.87,-6.45,14.64,18.13,-10.78,-1.00
7958.00,-16.31,5.88,5.06,-4.41,12.02,-5.12,14.64,18.13,-10.78,-1.00
8013.00,-4.90,20.01,-2.38,-14.32,6.26,-2.90,-11.48,19.25,7.99,-1.00
8028.00,-4.90,20.01,-2.38,-14.32,6.26,-2.90,-11.48,19.25,7.99,-1.00
8083.00,-18.41,0.20,11.59,-11.16,1.28,5.44,-11.48,19.25,7.99,-1.00
8097.00,-11.18,0.66,11.87,-9.36,0.01,6.14,-11.48,19.25,7.99,-1.00
8150.00,-8.94,-4.31,3.42,-8.00,-3.37,6.26,-11.12,-18.12,7.66,-1.00
8165.00,-8.60,-6.08,1.25,-5.93,-3.15,5.67,-11.12,-18.12,7.66,-1.00
8220.00,-5.01,-7.97,8.70,-2.12,-0.70,2.85,-11.12,-18.12,7.66,-1.00
8235.00,-4.40,-5.91,10.84,-2.42,-0.87,1.73,-11.12,-18.12,7.66,-1.00
8289.00,-4.78,-4.09,12.23,-3.44,-2.28,0.91,5.57,6.54,43.54,-1.00
8304.00,-5.19,-5.38,12.01,-3.55,-3.12,0.82,5.57,6.54,43.54,-1.00
8359.00,-4.96,-9.63,12.27,-3.25,-4.50,0.27,5.57,6.54,43.54,-1.00
8374.00,-5.37,-11.22,11.48,-4.30,-5.33,-0.57,19.18,-20.17,24.94,-1.00
8428.00,-4.83,-10.68,6.56,-6.86,-6.32,-4.05,19.18,-20.17,24.94,-1.00
8486.00,-3.46,-5.65,-0.25,-7.79,-4.82,-7.72,19.18,-20.17,24.94,-1.00
8501.00,-2.20,-4.94,4.15,-5.60,-3.58,-7.95,34.96,-20.73,-4.20,-1.00
8555.00,-2.28,6.39,3.88,-5.32,-3.34,-9.75,34.96,-20.73,-4.20,-1.00
8570.00,-2.28,6.39,3.88,-5.32,-3.34,-9.75,34.96,-20.73,-4.20,-1.00
8625.00,2.63,9.35,-5.18,-2.67,-7.33,-5.18,34.96,-20.73,-4.20,-1.00
8639.00,-9.89,-1.57,4.54,1.24,-6.65,-3.26,19.18,13.08,-12.26,-1.00
8692.00,-30.82,38.01,-23.80,-6.19,-12.92,-9.88,19.18,13.08,-12.26,-1.00
8707.00,-30.82,38.01,-23.80,-6.19,-12.92,-9.88,19.18,13.08,-12.26,-1.00
8762.00,-7.00,2.88,0.16,3.79,1.21,5.43,-3.13,17.75,-10.45,-1.00
8776.00,-3.63,0.13,-3.25,1.17,-0.69,3.92,-3.13,17.75,-10.45,-1.00
8830.00,0.00,0.25,-4.63,0.07,-2.40,1.30,-3.13,17.75,-10.45,-1.00
8845.00,-1.24,1.32,-5.39,0.21,-2.55,0.12,-3.13,17.75,-10.45,-1.00
8900.00,-3.89,20.15,-20.00,0.15,-0.82,-0.39,-3.50,15.89,-10.45,-1.00
8914.00,-6.61,16.25,-17.41,0.31,1.98,2.73,-3.50,15.89,-10.45,-1.00
8968.00,-10.23,6.71,-12.83,1.31,5.94,5.87,-3.50,15.89,-10.45,-1.00
9025.00,-0.87,1.21,-4.55,3.66,8.06,4.28,15.91,14.20,-12.92,-1.00
9040.00,1.65,-1.65,-0.46,3.49,7.63,3.14,15.91,14.20,-12.92,-1.00
9094.00,5.89,-1.01,4.75,2.27,2.03,-1.87,15.91,14.20,-12.92,-1.00
9109.00,5.89,-1.01,4.75,2.27,2.03,-1.87,15.91,14.20,-12.92,-1.00
9163.00,6.75,6.50,-4.07,1.24,-0.45,-2.36,24.26,10.47,-9.63,-1.00
9178.00,4.77,5.06,-10.52,0.79,-0.02,-1.79,24.26,10.47,-9.63,-1.00
9232.00,5.00,4.59,-10.54,1.69,3.04,-1.76,24.26,10.47,-9.63,-1.00
9247.00,5.00,4.59,-10.54,1.69,3.04,-1.76,24.26,10.47,-9.63,-1.00
9301.00,5.03,5.83,4.58,1.88,3.44,-2.01,18.81,14.58,-9.96,-1.00
9315.00,5.50,7.03,7.47,0.73,1.61,-1.95,18.81,14.58,-9.96,-1.00
9370.00,6.21,8.08,-1.71,-0.65,-2.18,-1.24,18.81,14.58,-9.96,-1.00
9384.00,6.15,8.56,-4.41,-0.22,-2.76,-0.87,13.92,17.38,-9.13,-1.00
9439.00,5.25,5.60,-8.34,0.50,-0.17,0.09,13.92,17.38,-9.13,-1.00
9453.00,5.82,6.33,-4.98,0.73,0.47,-0.05,13.92,17.38,-9.13,-1.00
9508.00,6.75,5.37,-5.63,0.83,0.29,0.19,13.92,17.38,-9.13,-1.00
9522.00,4.78,3.67,-3.90,1.04,0.08,0.06,13.55,17.01,-10.78,-1.00
9576.00,5.85,7.20,-7.70,0.18,-0.82,0.03,13.55,17.01,-10.78,-1.00
9590.00,5.85,7.20,-7.70,0.18,-0.82,0.03,13.55,17.01,-10.78,-1.00
9645.00,6.24,5.50,-5.52,0.39,0.15,0.10,13.01,17.94,-13.58,-1.00
9659.00,6.15,6.23,-4.35,0.26,-0.13,0.10,13.01,17.94,-13.58,-1.00
9713.00,6.25,6.13,-8.05,-0.08,-0.35,0.07,13.01,17.94,-13.58,-1.00
9728.00,6.25,6.13,-8.05,-0.08,-0.35,0.07,13.01,17.94,-13.58,-1.00
9782.00,6.03,8.49,-5.45,0.62,0.13,1.39,12.83,16.26,-14.07,-1.00
9797.00,5.83,5.48,-5.39,0.90,0.00,2.08,12.83,16.26,-14.07,-1.00
9851.00,5.95,3.47,-1.84,1.07,-0.89,0.71,12.83,16.26,-14.07,-1.00
9865.00,5.95,3.47,-1.84,1.07,-0.89,0.71,12.83,16.26,-14.07,-1.00
